OrderID,CustomerID,WarehouseID,PartnerID,RouteID,OrderDate,DispatchDate,ExpectedDeliveryDate,ActualDeliveryDate,DispatchDelay_hrs,Delay_Days,Is_Late,SLA_Breached,DeliveryStatus,DeliveryAttempts,PackageCategory,PackageWeight_kg,OrderValue_INR,VehicleType,TimeOfDispatch,WeatherCondition,DriverExperience_yrs,PaymentMode,IsReturnOrder,IsWeekendOrder,CustomerFeedbackScore,NDR_Raised,ShippingCost_INR,OrderPriority
ORD006002,CUST0200,WH007,DP006,RT030,07-09-2023,08-09-2023,12-09-2023,12-09-2023,47,0,0,0,Delivered,1,Sports,4.36,2203.27,Truck,Morning,Fog,13,Prepaid,0,0,3.8,0,246.57,Express
ORD006003,CUST0381,WH014,DP001,RT047,07-09-2023,08-09-2023,13-09-2023,12-09-2023,24,-1,0,0,Delivered,1,Electronics,4.38,8453.99,Van,Afternoon,Rain,12,Prepaid,0,0,4.7,0,374.61,Standard
ORD006004,CUST0500,WH001,DP005,RT012,07-09-2023,07-09-2023,11-09-2023,11-09-2023,23,0,0,0,Returned,1,Appliances,10.33,3754.07,Van,Morning,Clear,15,Wallet,1,0,4.4,0,478.14,Same-Day
ORD006005,CUST0352,WH001,DP005,RT015,07-09-2023,08-09-2023,13-09-2023,17-09-2023,47,4,1,1,Returned,2,Clothing,0.73,1371.63,Van,Morning,Fog,6,COD,1,0,2.4,1,124.08,Standard
ORD006006,CUST0242,WH007,DP008,RT038,07-09-2023,08-09-2023,13-09-2023,13-09-2023,44,0,0,0,Delivered,1,Clothing,0.67,359.37,Bike,Morning,Clear,2,Prepaid,0,0,4.9,0,71.22,Express
ORD006007,CUST0013,WH004,DP005,RT028,07-09-2023,08-09-2023,12-09-2023,13-09-2023,41,1,1,1,Returned,1,Grocery,5.08,417.02,Truck,Night,Clear,5,COD,1,0,2.7,0,391.12,Same-Day
ORD006008,CUST0366,WH007,DP001,RT049,07-09-2023,07-09-2023,09-09-2023,09-09-2023,21,0,0,0,Delivered,1,Electronics,4.73,7844.71,Bike,Morning,Fog,6,Prepaid,0,0,3.2,0,338.25,Standard
ORD006009,CUST0207,WH009,DP004,RT023,07-09-2023,08-09-2023,12-09-2023,14-09-2023,42,2,1,1,Delivered,1,Clothing,0.99,328.21,Truck,Afternoon,Rain,7,COD,0,0,3.4,0,98.79,Standard
ORD006010,CUST0262,WH001,DP003,RT047,07-09-2023,08-09-2023,13-09-2023,13-09-2023,37,0,0,0,Delivered,1,Furniture,22.92,12456.98,Truck,Evening,Clear,1,COD,0,0,4.7,0,890.97,Express
ORD006011,CUST0097,WH012,DP007,RT015,07-09-2023,08-09-2023,13-09-2023,13-09-2023,26,0,0,0,Delivered,1,Grocery,2.88,851.88,Bike,Afternoon,Clear,4,Prepaid,0,0,3.8,0,238.54,Standard
ORD006012,CUST0071,WH004,DP005,RT011,07-09-2023,07-09-2023,11-09-2023,11-09-2023,2,0,0,0,Delivered,1,Sports,4.26,690.07,Van,Afternoon,Rain,3,COD,0,0,3.3,0,255.27,Standard
ORD006013,CUST0481,WH005,DP003,RT030,07-09-2023,08-09-2023,12-09-2023,13-09-2023,44,1,1,1,Delivered,2,Electronics,3.27,4371.64,Truck,Night,Clear,15,Prepaid,0,0,2.1,0,210.12,Standard
ORD006014,CUST0303,WH004,DP004,RT054,08-09-2023,09-09-2023,14-09-2023,18-09-2023,34,4,1,1,Delivered,1,Toys,1.05,1414.43,Van,Evening,Rain,2,Prepaid,1,0,1.9,1,156,Standard
ORD006015,CUST0349,WH011,DP003,RT012,08-09-2023,09-09-2023,13-09-2023,15-09-2023,35,2,1,1,Delivered,2,FMCG,3.45,203.35,Van,Evening,Clear,5,COD,0,0,2.7,0,229.99,Standard
ORD006016,CUST0230,WH002,DP003,RT054,08-09-2023,09-09-2023,14-09-2023,14-09-2023,29,0,0,0,Delivered,1,Grocery,2.95,497.26,Truck,Morning,Clear,12,Prepaid,0,0,4.4,0,139.85,Express
ORD006017,CUST0357,WH001,DP005,RT019,08-09-2023,08-09-2023,13-09-2023,13-09-2023,12,0,0,0,Delivered,1,Books,0.82,176.5,Van,Evening,Clear,6,COD,0,0,4.2,0,135.56,Standard
ORD006018,CUST0300,WH014,DP001,RT032,08-09-2023,09-09-2023,13-09-2023,13-09-2023,33,0,0,0,Delivered,1,Furniture,27.9,18371.4,Bike,Afternoon,Clear,12,COD,0,0,3.1,0,1357.41,Standard
ORD006019,CUST0032,WH014,DP004,RT001,08-09-2023,08-09-2023,11-09-2023,NULL,1.3,NULL,1,1,Failed,2,Furniture,20.16,17041.25,Van,Morning,Rain,4,COD,0,0,NULL,1,835.66,Standard
ORD006020,CUST0250,WH004,DP001,RT016,08-09-2023,09-09-2023,13-09-2023,13-09-2023,45,0,0,0,Delivered,1,Books,0.49,603.89,Bike,Evening,Rain,9,COD,0,0,3.4,0,124.66,Standard
ORD006021,CUST0254,WH001,DP006,RT011,08-09-2023,08-09-2023,12-09-2023,11-09-2023,5,-1,0,0,Delivered,1,Sports,3.84,1797.83,Bike,Night,Clear,15,COD,0,0,3.7,0,257.07,Standard
ORD006022,CUST0259,WH008,DP007,RT031,08-09-2023,08-09-2023,13-09-2023,NULL,9,NULL,1,1,Failed,2,Electronics,4.75,14856.4,Bike,Afternoon,Rain,14,Prepaid,0,0,NULL,1,403.53,Express
ORD006023,CUST0182,WH008,DP006,RT033,08-09-2023,08-09-2023,13-09-2023,16-09-2023,1,3,1,1,Delivered,1,Electronics,3.43,18973.69,Bike,Evening,Fog,4,Prepaid,0,0,2.4,1,181.2,Express
ORD006024,CUST0340,WH013,DP005,RT055,08-09-2023,08-09-2023,13-09-2023,14-09-2023,3,1,1,1,Delivered,4,Clothing,1.34,1254.21,Bike,Morning,Clear,15,Prepaid,0,0,3.3,1,150.01,Standard
ORD006025,CUST0462,WH004,DP007,RT036,08-09-2023,08-09-2023,12-09-2023,18-09-2023,19,6,1,1,Delivered,2,FMCG,5.64,710.13,Bike,Afternoon,Rain,15,COD,0,0,2.2,1,126.18,Express
ORD006026,CUST0476,WH002,DP002,RT030,08-09-2023,08-09-2023,12-09-2023,12-09-2023,0,0,0,0,Delivered,1,Clothing,1.36,365.07,Truck,Afternoon,Rain,3,COD,0,0,4,0,159.82,Standard
ORD006027,CUST0166,WH008,DP002,RT038,08-09-2023,09-09-2023,14-09-2023,14-09-2023,36,0,0,0,Delivered,1,Clothing,0.94,1488.41,Van,Morning,Clear,11,Prepaid,0,0,4,0,151.39,Standard
ORD006028,CUST0004,WH007,DP003,RT004,08-09-2023,08-09-2023,10-09-2023,09-09-2023,5,-1,0,0,Delivered,1,Appliances,5.89,6864.71,Van,Afternoon,Clear,1,COD,0,0,4.2,0,224.16,Standard
ORD006029,CUST0463,WH009,DP001,RT056,08-09-2023,10-09-2023,15-09-2023,22-09-2023,51,7,1,1,Delivered,1,Electronics,6.01,8427.49,Truck,Afternoon,Clear,8,COD,0,0,1.1,1,278.01,Express
ORD006030,CUST0145,WH012,DP008,RT060,08-09-2023,08-09-2023,13-09-2023,16-09-2023,21,3,1,1,Delivered,2,Grocery,4.08,522.82,Van,Morning,Storm,1,Prepaid,0,0,2.3,1,271.56,Standard
ORD006031,CUST0165,WH007,DP001,RT025,08-09-2023,09-09-2023,11-09-2023,11-09-2023,44,0,0,0,Delivered,1,Appliances,9.57,12399.62,Van,Morning,Clear,10,COD,0,0,4.2,0,391.75,Standard
ORD006032,CUST0344,WH002,DP004,RT034,08-09-2023,09-09-2023,13-09-2023,13-09-2023,25,0,0,0,Delivered,1,Sports,3.36,2890.28,Van,Morning,Clear,12,COD,0,0,3.1,0,283.83,Standard
ORD006033,CUST0486,WH007,DP003,RT017,08-09-2023,08-09-2023,13-09-2023,13-09-2023,18,0,0,0,Delivered,1,Electronics,4.27,12867.77,Van,Morning,Rain,4,Prepaid,0,0,5,0,201.51,Express
ORD006034,CUST0362,WH005,DP001,RT033,08-09-2023,09-09-2023,14-09-2023,14-09-2023,43,0,0,0,Delivered,1,Clothing,0.78,485.26,Bike,Evening,Storm,13,COD,0,0,3.8,0,69.16,Standard
ORD006035,CUST0105,WH006,DP001,RT030,08-09-2023,08-09-2023,12-09-2023,13-09-2023,17,1,1,1,Delivered,1,Grocery,4.12,371.24,Truck,Afternoon,Storm,8,COD,0,0,2.3,0,285.89,Express
ORD006036,CUST0036,WH013,DP002,RT013,08-09-2023,09-09-2023,13-09-2023,13-09-2023,38,0,0,0,Delivered,1,Appliances,10.43,7864.46,Van,Afternoon,Fog,6,Prepaid,0,0,3.9,0,865.59,Standard
ORD006037,CUST0314,WH007,DP001,RT012,08-09-2023,09-09-2023,13-09-2023,16-09-2023,32,3,1,1,Delivered,1,Grocery,5.12,492.61,Truck,Afternoon,Rain,10,COD,0,0,2,1,421.34,Standard
ORD006038,CUST0169,WH002,DP007,RT060,09-09-2023,09-09-2023,14-09-2023,14-09-2023,21,0,0,0,Delivered,1,Grocery,2.34,390.62,Bike,Night,Clear,9,Wallet,0,1,3.5,0,241.33,Standard
ORD006039,CUST0008,WH006,DP002,RT032,09-09-2023,09-09-2023,13-09-2023,16-09-2023,18,3,1,1,Delivered,2,Electronics,3.43,17603.65,Bike,Morning,Clear,14,COD,0,1,3.1,1,246.48,Express
ORD006040,CUST0451,WH003,DP001,RT023,09-09-2023,09-09-2023,13-09-2023,NULL,13,NULL,1,1,Failed,3,Furniture,27.98,15903.37,Van,Morning,Clear,13,Wallet,0,1,NULL,1,1808.22,Standard
ORD006041,CUST0414,WH002,DP006,RT029,09-09-2023,10-09-2023,14-09-2023,15-09-2023,35,1,1,1,Delivered,1,Beauty,0.93,842.75,Truck,Afternoon,Clear,7,Prepaid,0,1,2.2,0,149.13,Same-Day
ORD006042,CUST0086,WH009,DP003,RT034,09-09-2023,11-09-2023,15-09-2023,15-09-2023,58,0,0,0,Delivered,1,Clothing,0.75,875.16,Van,Night,Rain,9,Prepaid,0,1,4.7,0,86.07,Standard
ORD006043,CUST0436,WH008,DP006,RT019,09-09-2023,10-09-2023,15-09-2023,15-09-2023,40,0,0,0,Delivered,1,FMCG,1.81,704.08,Van,Evening,Rain,11,COD,0,1,4.6,0,127.16,Standard
ORD006044,CUST0097,WH006,DP006,RT012,09-09-2023,10-09-2023,14-09-2023,14-09-2023,24,0,0,0,Delivered,1,Clothing,0.88,1054.7,Van,Evening,Clear,6,Prepaid,0,1,3.7,0,127.59,Express
ORD006045,CUST0409,WH005,DP008,RT004,09-09-2023,10-09-2023,12-09-2023,12-09-2023,32,0,0,0,Delivered,1,Electronics,2.69,9313.5,Van,Evening,Clear,3,Prepaid,0,1,4.5,0,178.84,Standard
ORD006046,CUST0436,WH004,DP006,RT025,09-09-2023,10-09-2023,12-09-2023,12-09-2023,47,0,0,0,Delivered,1,Electronics,5.26,14219.07,Bike,Morning,Clear,1,Prepaid,0,1,4.8,0,243.03,Standard
ORD006047,CUST0315,WH001,DP002,RT026,09-09-2023,09-09-2023,11-09-2023,11-09-2023,10,0,0,0,Returned,1,Electronics,5.03,9102.5,Van,Morning,Clear,11,COD,1,1,2.2,0,197.68,Express
ORD006048,CUST0030,WH004,DP004,RT018,09-09-2023,10-09-2023,15-09-2023,15-09-2023,35,0,0,0,Returned,1,FMCG,3.29,204.52,Truck,Afternoon,Heatwave,11,COD,1,1,4.1,0,254.48,Same-Day
ORD006049,CUST0101,WH011,DP003,RT030,09-09-2023,10-09-2023,14-09-2023,15-09-2023,36,1,1,1,Delivered,1,Books,0.59,514.64,Truck,Morning,Clear,13,COD,0,1,1.4,0,96.88,Express
ORD006050,CUST0067,WH010,DP003,RT058,09-09-2023,09-09-2023,14-09-2023,14-09-2023,2,0,0,0,Delivered,1,Clothing,1.12,1332.24,Bike,Afternoon,Storm,7,Prepaid,0,1,4.5,0,93.44,Express
ORD006051,CUST0388,WH014,DP002,RT034,09-09-2023,09-09-2023,13-09-2023,13-09-2023,10,0,0,0,Returned,1,Beauty,1.05,1159.18,Bike,Morning,Clear,1,COD,1,1,2.6,0,152.17,Standard
ORD006052,CUST0349,WH008,DP002,RT061,09-09-2023,10-09-2023,14-09-2023,14-09-2023,44,0,0,0,Delivered,1,Appliances,12.28,9524.9,Van,Evening,Rain,8,COD,0,1,4.4,0,832.35,Standard
ORD006053,CUST0441,WH007,DP005,RT033,09-09-2023,10-09-2023,15-09-2023,NULL,35,NULL,1,1,Failed,2,Electronics,2.72,15192.38,Bike,Morning,Clear,7,COD,0,1,NULL,1,245.23,Same-Day
ORD006054,CUST0063,WH004,DP001,RT031,09-09-2023,10-09-2023,15-09-2023,16-09-2023,29,1,1,1,Delivered,1,Electronics,2.46,13771.06,Bike,Evening,Clear,13,Prepaid,0,1,5,0,216.38,Express
ORD006055,CUST0032,WH001,DP001,RT056,09-09-2023,09-09-2023,14-09-2023,14-09-2023,20,0,0,0,Returned,1,Clothing,1.4,1272.99,Bike,Afternoon,Heatwave,14,COD,1,1,2,0,177.05,Standard
ORD006056,CUST0087,WH008,DP003,RT031,09-09-2023,10-09-2023,15-09-2023,15-09-2023,46,0,0,0,Delivered,1,Sports,3.22,847.74,Van,Afternoon,Clear,10,COD,0,1,3.7,0,264.92,Standard
ORD006057,CUST0211,WH006,DP005,RT013,09-09-2023,10-09-2023,14-09-2023,14-09-2023,24,0,0,0,Delivered,1,FMCG,2.94,390.82,Bike,Morning,Fog,3,COD,0,1,3.3,0,150,Same-Day
ORD006058,CUST0463,WH010,DP006,RT024,09-09-2023,10-09-2023,14-09-2023,18-09-2023,40,4,1,1,Delivered,1,FMCG,9.16,301.85,Bike,Evening,Storm,1,Wallet,0,1,4.9,1,213.52,Standard
ORD006059,CUST0051,WH005,DP004,RT005,09-09-2023,09-09-2023,12-09-2023,12-09-2023,18,0,0,0,Delivered,1,Electronics,4.12,4105.21,Bike,Evening,Clear,13,Prepaid,0,1,3.5,0,238.55,Standard
ORD006060,CUST0063,WH014,DP006,RT051,09-09-2023,09-09-2023,14-09-2023,13-09-2023,3.2,-1,0,0,Delivered,1,Clothing,0.95,1295.9,Truck,Evening,Clear,6,COD,0,1,3.6,0,98.9,Standard
ORD006061,CUST0080,WH005,DP001,RT001,10-09-2023,11-09-2023,13-09-2023,14-09-2023,42,1,1,1,Delivered,1,Grocery,2.65,307.35,Bike,Morning,Fog,11,Prepaid,0,1,3,0,184.51,Express
ORD006062,CUST0343,WH004,DP003,RT034,10-09-2023,10-09-2023,15-09-2023,15-09-2023,3.4,0,0,0,Delivered,1,Clothing,1.36,688.05,Van,Night,Heatwave,10,Prepaid,0,1,3.3,0,128.35,Same-Day
ORD006063,CUST0232,WH011,DP001,RT046,10-09-2023,10-09-2023,15-09-2023,NULL,17,NULL,1,1,Failed,2,Books,0.71,781.81,Bike,Morning,Clear,7,Prepaid,0,1,NULL,1,116.06,Standard
ORD006064,CUST0366,WH005,DP004,RT009,10-09-2023,10-09-2023,15-09-2023,15-09-2023,12,0,0,0,Delivered,1,Electronics,3.14,15541.08,Bike,Morning,Storm,4,Prepaid,0,1,3.2,0,194.1,Standard
ORD006065,CUST0101,WH011,DP007,RT008,10-09-2023,11-09-2023,16-09-2023,16-09-2023,31,0,0,0,Delivered,1,Electronics,4.61,13083.41,Bike,Afternoon,Clear,15,Prepaid,1,1,4.1,0,337.53,Standard
ORD006066,CUST0129,WH001,DP001,RT058,10-09-2023,11-09-2023,16-09-2023,16-09-2023,39,0,0,0,Returned,1,FMCG,2.12,336.16,Bike,Afternoon,Fog,2,Prepaid,1,1,4.8,0,179.47,Standard
ORD006067,CUST0019,WH009,DP005,RT043,10-09-2023,11-09-2023,15-09-2023,15-09-2023,44,0,0,0,Delivered,1,Books,0.43,535.73,Van,Afternoon,Rain,7,Wallet,0,1,4.3,0,71,Standard
ORD006068,CUST0357,WH001,DP006,RT036,10-09-2023,10-09-2023,14-09-2023,14-09-2023,6,0,0,0,Delivered,1,Clothing,0.72,367.49,Van,Afternoon,Clear,2,COD,0,1,3,0,122.03,Standard
ORD006069,CUST0419,WH002,DP005,RT029,10-09-2023,11-09-2023,15-09-2023,15-09-2023,33,0,0,0,Delivered,1,Electronics,4.6,15636.76,Bike,Morning,Clear,11,Wallet,0,1,4.1,0,372.21,Same-Day
ORD006070,CUST0447,WH009,DP001,RT035,10-09-2023,10-09-2023,15-09-2023,14-09-2023,11,-1,0,0,Delivered,1,Sports,3.3,1169.56,Bike,Morning,Clear,4,COD,0,1,4.5,0,190.07,Standard
ORD006071,CUST0094,WH004,DP002,RT005,10-09-2023,10-09-2023,13-09-2023,14-09-2023,18,1,1,1,Delivered,2,Electronics,5.49,11667.2,Bike,Evening,Rain,11,Prepaid,0,1,2.8,0,320.39,Standard
ORD006072,CUST0081,WH003,DP001,RT056,10-09-2023,10-09-2023,15-09-2023,16-09-2023,23,1,1,1,Delivered,1,Books,0.49,241.13,Truck,Morning,Rain,1,Prepaid,0,1,4.7,0,84.21,Express
ORD006073,CUST0103,WH010,DP001,RT046,10-09-2023,11-09-2023,16-09-2023,16-09-2023,36,0,0,0,Delivered,1,Grocery,5.12,768.63,Van,Evening,Fog,3,Prepaid,0,1,4,0,400.34,Express
ORD006074,CUST0369,WH013,DP005,RT010,10-09-2023,11-09-2023,15-09-2023,17-09-2023,40,2,1,1,Delivered,3,FMCG,2.54,687.5,Truck,Evening,Fog,1,Prepaid,0,1,1.1,1,126.16,Standard
ORD006075,CUST0154,WH003,DP003,RT038,10-09-2023,10-09-2023,15-09-2023,15-09-2023,16,0,0,0,Delivered,1,Clothing,0.74,847.12,Bike,Evening,Clear,5,COD,0,1,4.3,0,84.32,Standard
ORD006076,CUST0269,WH004,DP005,RT010,10-09-2023,10-09-2023,14-09-2023,14-09-2023,16,0,0,0,Delivered,1,Beauty,0.69,333.23,Truck,Evening,Clear,7,Prepaid,0,1,4.1,0,134.12,Standard
ORD006077,CUST0118,WH009,DP003,RT011,10-09-2023,10-09-2023,14-09-2023,14-09-2023,6,0,0,0,Delivered,1,FMCG,3.43,717.04,Van,Morning,Heatwave,8,Wallet,0,1,4.1,0,174.03,Standard
ORD006078,CUST0342,WH010,DP001,RT052,10-09-2023,10-09-2023,15-09-2023,15-09-2023,13,0,0,0,Delivered,1,Appliances,8.58,8364.59,Van,Afternoon,Clear,11,COD,0,1,4.5,0,492.3,Standard
ORD006079,CUST0494,WH014,DP005,RT008,10-09-2023,11-09-2023,16-09-2023,NULL,47,NULL,1,1,Failed,2,Sports,4.16,792.81,Van,Afternoon,Clear,2,COD,0,1,NULL,1,413.78,Standard
ORD006080,CUST0279,WH004,DP004,RT004,10-09-2023,11-09-2023,13-09-2023,13-09-2023,36,0,0,0,Delivered,1,FMCG,1.75,263.06,Bike,Night,Clear,3,COD,0,1,3.1,0,162.75,Standard
ORD006081,CUST0492,WH007,DP001,RT053,10-09-2023,11-09-2023,16-09-2023,15-09-2023,41,-1,0,0,Delivered,1,Books,0.85,258.89,Bike,Morning,Rain,12,Prepaid,0,1,3.4,0,91.34,Standard
ORD006082,CUST0363,WH002,DP007,RT018,10-09-2023,11-09-2023,16-09-2023,17-09-2023,33,1,1,1,Delivered,2,Electronics,4.11,7160.41,Van,Night,Rain,10,Prepaid,0,1,2.5,0,356.49,Standard
ORD006083,CUST0225,WH004,DP002,RT058,10-09-2023,11-09-2023,16-09-2023,16-09-2023,36,0,0,0,Delivered,1,FMCG,3.46,243.47,Van,Evening,Clear,3,Wallet,0,1,3,0,227.2,Standard
ORD006084,CUST0475,WH001,DP005,RT020,10-09-2023,10-09-2023,15-09-2023,15-09-2023,14,0,0,0,Delivered,1,Books,0.83,821.01,Bike,Evening,Clear,10,Prepaid,0,1,3.3,0,153.79,Standard
ORD006085,CUST0419,WH003,DP001,RT058,10-09-2023,11-09-2023,16-09-2023,15-09-2023,37,-1,0,0,Delivered,1,Books,0.71,321.35,Truck,Evening,Fog,6,Prepaid,0,1,3.4,0,102.95,Standard
ORD006086,CUST0268,WH007,DP003,RT046,10-09-2023,11-09-2023,16-09-2023,18-09-2023,29,2,1,1,Delivered,3,Furniture,25.92,20759,Truck,Afternoon,Rain,9,Prepaid,0,1,1.4,1,1872.66,Standard
ORD006087,CUST0137,WH002,DP008,RT058,10-09-2023,10-09-2023,15-09-2023,18-09-2023,15,3,1,1,Delivered,2,Toys,1.12,1567.81,Van,Morning,Fog,1,Prepaid,0,1,4.8,1,116.49,Standard
ORD006088,CUST0226,WH012,DP007,RT003,10-09-2023,13-09-2023,16-09-2023,19-09-2023,92,3,1,1,Delivered,1,Electronics,4.77,14831.57,Truck,Afternoon,Fog,12,Prepaid,0,1,1.3,1,267.56,Standard
ORD006089,CUST0334,WH009,DP002,RT044,10-09-2023,11-09-2023,15-09-2023,15-09-2023,47,0,0,0,Delivered,1,Electronics,4.57,19303.46,Van,Morning,Clear,8,Prepaid,0,1,4.4,0,412.41,Standard
ORD006090,CUST0229,WH001,DP007,RT015,10-09-2023,11-09-2023,16-09-2023,17-09-2023,45,1,1,1,Delivered,1,Electronics,3.74,19456.47,Truck,Afternoon,Fog,14,COD,0,1,4.4,0,249.11,Express
ORD006091,CUST0323,WH011,DP002,RT060,10-09-2023,11-09-2023,16-09-2023,17-09-2023,32,1,1,1,Delivered,1,Toys,1.51,1313.11,Truck,Afternoon,Storm,3,Prepaid,0,1,3,0,167.14,Standard
ORD006092,CUST0108,WH014,DP006,RT056,10-09-2023,10-09-2023,15-09-2023,15-09-2023,5,0,0,0,Delivered,1,Electronics,6.03,16036.86,Bike,Afternoon,Clear,14,Prepaid,0,1,3.8,0,381.34,Standard
ORD006093,CUST0300,WH007,DP005,RT008,10-09-2023,10-09-2023,15-09-2023,18-09-2023,21,3,1,1,Delivered,2,Clothing,0.56,763.25,Van,Morning,Clear,10,COD,0,1,3.1,1,76.65,Standard
ORD006094,CUST0445,WH004,DP003,RT046,10-09-2023,10-09-2023,15-09-2023,14-09-2023,6,-1,0,0,Delivered,1,Clothing,0.93,815.1,Bike,Evening,Clear,1,COD,1,1,3.4,0,112.5,Standard
ORD006095,CUST0405,WH004,DP007,RT055,11-09-2023,12-09-2023,17-09-2023,17-09-2023,38,0,0,0,Delivered,1,Books,0.53,248.06,Van,Evening,Clear,4,Prepaid,1,0,3.7,0,62.86,Express
ORD006096,CUST0007,WH001,DP003,RT006,11-09-2023,11-09-2023,16-09-2023,15-09-2023,22,-1,0,0,Delivered,1,FMCG,3.51,554.05,Truck,Afternoon,Clear,4,Wallet,1,0,4.8,0,258.26,Standard
ORD006097,CUST0128,WH006,DP002,RT057,11-09-2023,11-09-2023,16-09-2023,16-09-2023,18,0,0,0,Delivered,1,Clothing,1.42,624.73,Van,Afternoon,Clear,8,COD,0,0,4.3,0,143.67,Standard
ORD006098,CUST0353,WH001,DP002,RT046,11-09-2023,11-09-2023,16-09-2023,18-09-2023,17,2,1,1,Delivered,1,FMCG,2.69,197.92,Van,Afternoon,Fog,10,Prepaid,0,0,2.1,0,217.75,Standard
ORD006099,CUST0483,WH007,DP007,RT036,11-09-2023,11-09-2023,15-09-2023,15-09-2023,17,0,0,0,Delivered,1,Sports,3.26,835.75,Van,Evening,Clear,6,Wallet,0,0,3.9,0,210.32,Standard
ORD006100,CUST0267,WH004,DP006,RT020,11-09-2023,11-09-2023,17-09-2023,16-09-2023,2.4,-1,0,0,Delivered,1,Toys,2.03,1555.8,Truck,Morning,Heatwave,9,Prepaid,0,0,3.2,0,135.86,Standard
ORD006101,CUST0173,WH006,DP002,RT032,11-09-2023,11-09-2023,15-09-2023,14-09-2023,12,-1,0,0,Delivered,1,Electronics,2.48,7662.83,Bike,Afternoon,Rain,4,Prepaid,0,0,3.1,0,272.67,Same-Day
ORD006102,CUST0416,WH005,DP002,RT006,11-09-2023,12-09-2023,17-09-2023,17-09-2023,34,0,0,0,Delivered,1,Sports,3.3,2447.96,Bike,Morning,Clear,13,Prepaid,0,0,3.5,0,258.87,Express
ORD006103,CUST0214,WH004,DP002,RT016,11-09-2023,12-09-2023,16-09-2023,NULL,27,NULL,1,1,Failed,3,Electronics,2.54,18494.72,Van,Afternoon,Clear,15,COD,0,0,NULL,1,158.87,Standard
ORD006104,CUST0247,WH006,DP002,RT049,11-09-2023,11-09-2023,13-09-2023,12-09-2023,4,-1,0,0,Delivered,1,Sports,4.41,1418.04,Truck,Afternoon,Rain,10,Prepaid,0,0,3.4,0,368.8,Standard
ORD006105,CUST0106,WH006,DP001,RT002,11-09-2023,11-09-2023,13-09-2023,13-09-2023,4,0,0,0,Delivered,1,Books,0.53,730.71,Truck,Morning,Clear,3,COD,0,0,3.1,0,137.6,Standard
ORD006106,CUST0083,WH011,DP003,RT018,11-09-2023,12-09-2023,17-09-2023,17-09-2023,41,0,0,0,Delivered,1,FMCG,2.55,407.25,Van,Morning,Clear,15,COD,0,0,4.1,0,147.55,Standard
ORD006107,CUST0292,WH008,DP001,RT045,11-09-2023,11-09-2023,14-09-2023,NULL,15,NULL,1,1,Failed,3,Electronics,4.06,16355.47,Bike,Evening,Fog,5,Prepaid,1,0,NULL,1,346.83,Standard
ORD006108,CUST0374,WH005,DP001,RT026,11-09-2023,12-09-2023,14-09-2023,13-09-2023,38,-1,0,0,Delivered,1,Toys,2.02,890.76,Truck,Morning,Clear,10,Prepaid,0,0,4.1,0,210.42,Standard
ORD006109,CUST0421,WH012,DP004,RT020,11-09-2023,13-09-2023,18-09-2023,22-09-2023,66,4,1,1,Delivered,2,Electronics,6.3,18903.79,Van,Morning,Clear,12,Prepaid,0,0,2.5,1,358.95,Standard
ORD006110,CUST0203,WH010,DP001,RT016,11-09-2023,11-09-2023,15-09-2023,18-09-2023,2,3,1,1,Delivered,2,Appliances,5.43,14846.48,Bike,Evening,Clear,12,Prepaid,1,0,2.9,1,466.86,Standard
ORD006111,CUST0041,WH001,DP006,RT021,11-09-2023,12-09-2023,17-09-2023,17-09-2023,32,0,0,0,Delivered,1,Toys,1.81,1017.84,Van,Morning,Storm,3,Prepaid,0,0,3.5,0,194.72,Standard
ORD006112,CUST0205,WH002,DP001,RT045,11-09-2023,12-09-2023,15-09-2023,15-09-2023,45,0,0,0,Delivered,1,Toys,1.33,718.28,Van,Morning,Rain,9,Prepaid,0,0,4.1,0,184.97,Standard
ORD006113,CUST0348,WH001,DP004,RT014,11-09-2023,11-09-2023,16-09-2023,15-09-2023,15,-1,0,0,Delivered,1,Toys,1.02,1496.53,Bike,Afternoon,Rain,14,Prepaid,0,0,3.5,0,129.74,Standard
ORD006114,CUST0049,WH004,DP005,RT018,11-09-2023,12-09-2023,17-09-2023,17-09-2023,27,0,0,0,Delivered,1,Electronics,4.01,13337.51,Bike,Night,Clear,14,COD,0,0,4.8,0,187.38,Standard
ORD006115,CUST0143,WH005,DP002,RT008,11-09-2023,11-09-2023,16-09-2023,17-09-2023,16,1,1,1,Delivered,2,Grocery,10.93,993.17,Bike,Morning,Rain,8,Prepaid,0,0,2.3,0,240.33,Express
ORD006116,CUST0141,WH007,DP007,RT005,11-09-2023,12-09-2023,15-09-2023,18-09-2023,38,3,1,1,Delivered,3,Beauty,0.66,1061.59,Truck,Evening,Rain,3,Prepaid,0,0,1.1,1,120.22,Standard
ORD006117,CUST0053,WH011,DP003,RT024,11-09-2023,11-09-2023,15-09-2023,21-09-2023,19,6,1,1,Delivered,2,FMCG,2.01,651.06,Van,Afternoon,Heatwave,1,COD,0,0,1.8,1,150.7,Express
ORD006118,CUST0107,WH001,DP002,RT041,11-09-2023,11-09-2023,15-09-2023,15-09-2023,18,0,0,0,Delivered,1,Sports,4.08,2343.55,Van,Morning,Clear,5,Prepaid,0,0,3.9,0,317.01,Standard
